AnlagenschlÃ¼ssel;Ãœbertragungsnetzbetreiber;Netzbetreiber;Netzbetreiber Betriebsnummer;EnergietrÃ¤ger;Einspeisungsebene;Leistung;Leistungsgemessene Anlage;Zeitreihentyp;Regelbarkeit;Biomasse KWK-Anteil;Biomassetechnologie;Zeitpunkt der Inbetriebnahme;Zeitpunkt der Ausserbetriebnahme;Zeitpunkt des Netzzugangs;Zeitpunkt des Netzabgangs;BundeslandkÃ¼rzel;Ort;Ortsteil;PLZ;Strasse;Nummer;Flur;FlurstÃ¼ck
E40770010000010000000005645100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;46.2;nein;;;nein;null;22.12.2011;;;;SN;Leipzig;;04277;Bornaische Str.;55;;
E40770010000010000000005645100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;46.17;nein;;;nein;null;22.12.2011;;;;SN;Leipzig;;04277;Bornaische Str.;55;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005674000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.6;nein;;;nein;null;05.03.2012;;;;SN;Leipzig;;04179;Saarländer Str.;3;;
E40770010000010000000005674000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.61;nein;;;nein;null;05.03.2012;;;;SN;Leipzig;;04179;Saarländer Str.;3;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000001169800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.9;nein;;;nein;null;16.12.2005;;;;SN;Leipzig;;04129;Dübener Landstr.;3;;
E40770010000010000000001169800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.94;nein;;;nein;null;16.12.2005;;;;SN;Leipzig;;04129;Dübener Landstr.;3;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000000872400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.8;nein;;;nein;null;10.08.2005;;;;SN;Leipzig;;04318;Lamprechtstr.;13;;
E40770010000010000000000872400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.75;nein;;;nein;null;10.08.2005;;;;SN;Leipzig;;04318;Lamprechtstr.;13;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005357800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.6;nein;;;nein;null;29.06.2011;;;;SN;Leipzig;;04249;Grauwackeweg;24;;
E40770010000010000000005357800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.56;nein;;;nein;null;29.06.2011;;;;SN;Leipzig;;04249;Grauwackeweg;24;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005434600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;9.7;nein;;;nein;null;16.12.2011;;;;SN;Leipzig;;04229;Windorfer Str.;106;;
E40770010000010000000005434600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;9.66;nein;;;nein;null;16.12.2011;;;;SN;Leipzig;;04229;Windorfer Str.;106;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000180463;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;MS;4.800.0;ja;;regelbar nach § 6 Abs. 1 EEG;nein;null;29.12.2011;;;;SN;Leipzig;Lindenthal;04158;Torstensonring;99;;
E41081010000000000000000000180463;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;MS;4800;ja;;regelbar nach § 6 Abs. 1 EEG;nein;null;29.12.2011;;;;SN;Leipzig;Lindenthal;04158;Torstensonring;99;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000000764100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.1;nein;;;nein;null;15.03.2004;;;;SN;Leipzig;;04249;Schwarzdornweg;15;;
E40770010000010000000000764100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.08;nein;;;nein;null;15.03.2004;;;;SN;Leipzig;;04249;Schwarzdornweg;15;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000001177900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.5;nein;;;nein;null;25.11.2005;;;;SN;Leipzig;;04318;Kötzschkestr.;10;;
E40770010000010000000001177900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.46;nein;;;nein;null;25.11.2005;;;;SN;Leipzig;;04318;Kötzschkestr.;10;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005544000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.4;nein;;;nein;null;19.12.2011;;;;SN;Leipzig;;04179;Margeritenweg;18;;
E40770010000010000000005544000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.41;nein;;;nein;null;19.12.2011;;;;SN;Leipzig;;04179;Margeritenweg;18;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005576600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;9.4;nein;;;nein;null;23.12.2011;;;;SN;Leipzig;;04159;Bucksdorffstr.;21;;
E40770010000010000000005576600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;9.36;nein;;;nein;null;23.12.2011;;;;SN;Leipzig;;04159;Bucksdorffstr.;21;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005576000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;12.8;nein;;;nein;null;09.11.2011;;;;SN;Leipzig;;04249;Industriestr.;57;;
E40770010000010000000005576000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;12.84;nein;;;nein;null;09.11.2011;;;;SN;Leipzig;;04249;Industriestr.;57;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;Fehler;;;;;;;;;;;;;;;;;;;
E41081010000000000000000000006363;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Gas;MS;469.0;ja;;regelbar nach § 6 Abs. 1 EEG;nein;null;08.10.1998;;;;SN;Leipzig;Liebertwolkwitz;04288;Ostende;999;;
E41081010000000000000000000006363;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Deponiegas;MS;469;ja;;regelbar nach § 6 Abs. 1 EEG;nein;null;08.10.1998;;;;SN;Leipzig;Liebertwolkwitz;04288;Ostende;999;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000000609100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.4;nein;;;nein;null;29.12.2004;;;;SN;Leipzig;;04207;Lausner Weg;16a;;
E40770010000010000000000609100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.44;nein;;;nein;null;29.12.2004;;;;SN;Leipzig;;04207;Lausner Weg;16a;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000176196;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.0;nein;;nicht regelbar;nein;null;19.08.2011;;;;SN;Leipzig;Engelsdorf;04319;Wildbuschweg;5;;
E41081010000000000000000000176196;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.05;nein;;nicht regelbar;nein;null;19.08.2011;;;;SN;Leipzig;Engelsdorf;04319;Wildbuschweg;5;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000181457;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;29.6;nein;;nicht regelbar;nein;null;11.11.2011;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Gutenbergstr.;24;;
E41081010000000000000000000181457;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;29.61;nein;;nicht regelbar;nein;null;11.11.2011;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Gutenbergstr.;24;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000002079800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.5;nein;;;nein;null;18.07.2007;;;;SN;Leipzig;;04205;Liebensteiner Weg;2;;
E40770010000010000000002079800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.509;nein;;;nein;null;18.07.2007;;;;SN;Leipzig;;04205;Liebensteiner Weg;2;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000177635;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.8;nein;;nicht regelbar;nein;null;30.09.2011;;;;SN;Leipzig;Liebertwolkwitz;04288;Am Rodeland;20;;
E41081010000000000000000000177635;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.75;nein;;nicht regelbar;nein;null;30.09.2011;;;;SN;Leipzig;Liebertwolkwitz;04288;Am Rodeland;20;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000193385;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.6;nein;;70 % Begrenzung;nein;null;14.05.2012;;;;SN;Leipzig;Holzhausen;04288;Feldstr.;40;;
E41081010000000000000000000193385;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.65;nein;;70 % Begrenzung;nein;null;14.05.2012;;;;SN;Leipzig;Holzhausen;04288;Feldstr.;40;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;Fehler;;;;;;;;;;;
E40770010000010000000005727600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;10.0;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;23.03.2012;;;;SN;Leipzig;;04357;Herzenstr.;74;;
E40770010000010000000005727600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;10;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;04.04.2012;;;;SN;Leipzig;;04357;Herzenstr.;74;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000156177;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.8;nein;;nicht regelbar;nein;null;08.06.2010;;;;SN;Leipzig;Holzhausen;04288;Liebertwolkwitzer Str.;52;;
E41081010000000000000000000156177;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.76;nein;;nicht regelbar;nein;null;08.06.2010;;;;SN;Leipzig;Holzhausen;04288;Liebertwolkwitzer Str.;52;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000174675;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;3.7;nein;;nicht regelbar;nein;null;30.06.2011;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Wachbergallee;5;;
E41081010000000000000000000174675;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;3.68;nein;;nicht regelbar;nein;null;30.06.2011;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Wachbergallee;5;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005465100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;10.5;nein;;;nein;null;12.12.2011;;;;SN;Leipzig;;04249;Wendelin Hipler Weg;4;;
E40770010000010000000005465100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;10.53;nein;;;nein;null;12.12.2011;;;;SN;Leipzig;;04249;Wendelin Hipler Weg;4;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000006193600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.5;nein;;;nein;null;19.12.2012;;;;SN;Leipzig;;04207;Lausner Weg;71b;;
E40770010000010000000006193600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.46;nein;;;nein;null;19.12.2012;;;;SN;Leipzig;;04207;Lausner Weg;71b;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000000487900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.0;nein;;;nein;null;13.12.2002;;;;SN;Leipzig;;04155;Stallbaumstr.;5;;
E40770010000010000000000487900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.02;nein;;;nein;null;13.12.2002;;;;SN;Leipzig;;04155;Stallbaumstr.;5;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000000501200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.7;nein;;;nein;null;29.11.2004;;;;SN;Leipzig;;04229;Weißenfelser Str.;5;;
E40770010000010000000000501200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.74;nein;;;nein;null;29.11.2004;;;;SN;Leipzig;;04229;Weißenfelser Str.;5;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000002044600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.9;nein;;;nein;null;14.05.2007;;;;SN;Leipzig;;04357;Gogolstr.;54;;
E40770010000010000000002044600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.94;nein;;;nein;null;14.05.2007;;;;SN;Leipzig;;04357;Gogolstr.;54;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000002303800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.5;nein;;;nein;null;28.08.2007;;;;SN;Leipzig;;04357;Herzenstr.;83;;
E40770010000010000000002303800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.53;nein;;;nein;null;28.08.2007;;;;SN;Leipzig;;04357;Herzenstr.;83;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000031750;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.0;nein;;nicht regelbar;nein;null;06.12.2006;;;;SN;Leipzig;Mölkau;04316;Zweinaundorfer Str.;248;;
E41081010000000000000000000031750;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.95;nein;;nicht regelbar;nein;null;06.12.2006;;;;SN;Leipzig;Mölkau;04316;Zweinaundorfer Str.;248;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000006064900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;8.2;nein;;;nein;null;29.10.2012;;;;SN;Leipzig;;04329;Otterstr.;18;;
E40770010000010000000006064900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;8.19;nein;;;nein;null;29.10.2012;;;;SN;Leipzig;;04329;Otterstr.;18;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000196363;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;3.5;nein;;70 % Begrenzung;nein;null;14.08.2012;;;;SN;Leipzig;Lindenthal;04158;Weststr.;15;;
E41081010000000000000000000196363;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;3.46;nein;;70 % Begrenzung;nein;null;14.08.2012;;;;SN;Leipzig;Lindenthal;04158;Weststr.;15;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000196824;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.0;nein;;70 % Begrenzung;nein;null;30.08.2012;;;;SN;Leipzig;Holzhausen;04288;Marcher Str.;28;;
E41081010000000000000000000196824;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;3.95;nein;;70 % Begrenzung;nein;null;30.08.2012;;;;SN;Leipzig;Holzhausen;04288;Marcher Str.;28;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000197754;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.5;nein;;70 % Begrenzung;nein;null;11.09.2012;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Hallesche Str.;134;;
E41081010000000000000000000197754;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.47;nein;;70 % Begrenzung;nein;null;11.09.2012;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Hallesche Str.;134;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000000495600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.0;nein;;;nein;null;03.06.2004;;;;SN;Leipzig;;04347;Volbedingstr.;13;;
E40770010000010000000000495600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.98;nein;;;nein;null;03.06.2004;;;;SN;Leipzig;;04347;Volbedingstr.;13;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000001154800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.1;nein;;;nein;null;07.11.2005;;;;SN;Leipzig;;04249;Ritterlingsweg;11;;
E40770010000010000000001154800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.08;nein;;;nein;null;07.11.2005;;;;SN;Leipzig;;04249;Ritterlingsweg;11;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000140692;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.6;nein;;nicht regelbar;nein;null;04.08.2009;;;;SN;Leipzig;Althen-Kleinpösna;04319;Sonnengasse;22;;
E41081010000000000000000000140692;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.55;nein;;nicht regelbar;nein;null;04.08.2009;;;;SN;Leipzig;Althen-Kleinpösna;04319;Sonnengasse;22;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000164919;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;3.8;nein;;nicht regelbar;nein;null;29.12.2010;;;;SN;Leipzig;Miltitz;04205;Espenweg;15;;
E41081010000000000000000000164919;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;3.83;nein;;nicht regelbar;nein;null;29.12.2010;;;;SN;Leipzig;Miltitz;04205;Espenweg;15;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000159346;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.0;nein;;nicht regelbar;nein;null;29.09.2010;;;;SN;Leipzig;Lausen-Grünau;04207;Brandesweg;9;;
E41081010000000000000000000159346;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.02;nein;;nicht regelbar;nein;null;29.09.2010;;;;SN;Leipzig;Lausen-Grünau;04207;Brandesweg;9;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000002453300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.4;nein;;;nein;null;14.12.2007;;;;SN;Leipzig;;04328;Hoffmannstr.;2;;
E40770010000010000000002453300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.42;nein;;;nein;null;14.12.2007;;;;SN;Leipzig;;04328;Hoffmannstr.;2;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000003836000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.8;nein;;;nein;null;26.06.2009;;;;SN;Leipzig;;04328;Albrecht-Dürer-Weg;8;;
E40770010000010000000003836000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.75;nein;;;nein;null;26.06.2009;;;;SN;Leipzig;;04328;Albrecht-Dürer-Weg;8;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005269300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.9;nein;;;nein;null;11.08.2011;;;;SN;Leipzig;;04159;Hendelweg;11;;
E40770010000010000000005269300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.88;nein;;;nein;null;11.08.2011;;;;SN;Leipzig;;04159;Hendelweg;11;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000191865;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;6.2;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;27.04.2012;;;;SN;Leipzig;Wiederitzsch;04158;Auschwitzer Str.;15;;
E41081010000000000000000000191865;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;6.24;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;27.04.2012;;;;SN;Leipzig;Wiederitzsch;04158;Auschwitzer Str.;15;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005258800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.6;nein;;;nein;null;22.06.2011;;;;SN;Leipzig;;04277;An der Märchenwiese;38;;
E40770010000010000000005258800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.55;nein;;;nein;null;22.06.2011;;;;SN;Leipzig;;04277;An der Märchenwiese;38;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005174200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;6.2;nein;;;nein;null;24.06.2011;;;;SN;Leipzig;;04249;Seumestr. Flst.;369;;
E40770010000010000000005174200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;6.16;nein;;;nein;null;24.06.2011;;;;SN;Leipzig;;04249;Seumestr. Flst.;369;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000006152900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;9.2;nein;;;nein;null;28.12.2012;;;;SN;Leipzig;;04318;Rankestr.;6;;
E40770010000010000000006152900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;9.18;nein;;;nein;null;28.12.2012;;;;SN;Leipzig;;04318;Rankestr.;6;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000150283;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.8;nein;;nicht regelbar;nein;null;30.03.2010;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;An der Burgaue;26;;
E41081010000000000000000000150283;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.75;nein;;nicht regelbar;nein;null;30.03.2010;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;An der Burgaue;26;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000027843;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.8;nein;;nicht regelbar;nein;null;15.03.2006;;;;SN;Leipzig;Wiederitzsch;04158;Dombrowskistr.;31;;
E41081010000000000000000000027843;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.78;nein;;nicht regelbar;nein;null;15.03.2006;;;;SN;Leipzig;Wiederitzsch;04158;Dombrowskistr.;31;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000181100;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;7.8;nein;;nicht regelbar;nein;null;21.12.2011;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Auenstr.;37;;
E41081010000000000000000000181100;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;7.76;nein;;nicht regelbar;nein;null;21.12.2011;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Auenstr.;37;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000005916300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.0;nein;;;nein;null;12.06.2012;;;;SN;Leipzig;;04347;Platanenstr.;26;;
E40770010000010000000005916300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.89;nein;;;nein;null;12.06.2012;;;;SN;Leipzig;;04347;Platanenstr.;26;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000004437000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.8;nein;;;nein;null;23.04.2010;;;;SN;Leipzig;;04299;Kolmstr.;47;;
E40770010000010000000004437000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.78;nein;;;nein;null;23.04.2010;;;;SN;Leipzig;;04299;Kolmstr.;47;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000004819700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.6;nein;;;nein;null;07.12.2010;;;;SN;Leipzig;;04249;Berlichingenweg;21;;
E40770010000010000000004819700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.56;nein;;;nein;null;07.12.2010;;;;SN;Leipzig;;04249;Berlichingenweg;21;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E40770010000010000000004534800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;18.5;nein;;;nein;null;25.06.2010;;;;SN;Leipzig;;04109;Grimmaische Str.;12;;
E40770010000010000000004534800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;18.48;nein;;;nein;null;25.06.2010;;;;SN;Leipzig;;04109;Grimmaische Str.;12;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;
E41081010000000000000000000176117;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.0;nein;;nicht regelbar;nein;null;15.09.2011;;;;SN;Leipzig;Holzhausen;04288;Richard-Springer-Weg;2;;
